center,left,right,steering,speed,throttle,brake
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_198.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_198.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_198.jpg,0,0,0,29.77476
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_295.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_295.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_295.jpg,0,0,0,29.77637
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_371.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_371.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_371.jpg,-0.2,0,0,29.33149
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_454.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_454.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_454.jpg,-0.4,0,0,28.51945
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_534.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_534.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_534.jpg,0,0,0,27.87578
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_617.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_617.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_617.jpg,0,0,0,28.07587
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_693.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_693.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_693.jpg,0,0,0,27.84293
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_775.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_775.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_775.jpg,0,0,0,27.67275
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_853.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_853.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_853.jpg,0,0,0,27.46664
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_16_932.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_16_932.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_16_932.jpg,0,0,0,27.24442
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_013.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_013.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_013.jpg,0,0,0,27.02546
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_088.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_088.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_088.jpg,0,0,0,26.80826
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_167.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_167.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_167.jpg,0,0,0,26.59274
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_243.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_243.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_243.jpg,0,0,0,26.37892
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_322.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_322.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_322.jpg,0,0.1225489,0,26.03528
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_399.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_399.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_399.jpg,0,0.3427892,0,26.04031
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_476.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_476.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_476.jpg,0,0.5785303,0,26.09829
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_552.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_552.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_552.jpg,0,0.8105625,0,26.07937
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_631.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_631.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_631.jpg,0,1,0,25.88516
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_707.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_707.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_707.jpg,0,1,0,26.33956
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_786.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_786.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_786.jpg,0,1,0,26.32161
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_863.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_863.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_863.jpg,0,1,0,26.32871
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_17_935.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_17_935.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_17_935.jpg,0,1,0,26.08214
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_012.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_012.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_012.jpg,0,1,0,27.06849
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_087.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_087.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_087.jpg,0,1,0,27.06617
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_156.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_156.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_156.jpg,0,1,0,27.26369
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_233.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_233.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_233.jpg,0,0.8919331,0,27.80042
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_303.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_303.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_303.jpg,0,0.6693453,0,27.78206
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_376.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_376.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_376.jpg,0,0.4505267,0,27.7604
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_450.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_450.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_450.jpg,0,0.2264464,0,27.41001
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_525.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_525.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_525.jpg,0,0.003562428,0,26.78596
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_597.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_597.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_597.jpg,0,0,0,26.31879
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_674.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_674.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_674.jpg,-0.1,0,0,25.63506
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_747.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_747.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_747.jpg,-0.3,0,0,24.89085
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_821.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_821.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_821.jpg,-0.45,0,0,24.30312
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_893.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_893.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_893.jpg,-0.6500001,0,0,23.47804
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_18_969.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_18_969.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_18_969.jpg,-0.8500001,0,0,22.48159
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_042.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_042.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_042.jpg,0,0,0,22.09322
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_116.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_116.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_116.jpg,0,0,0,21.52919
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_192.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_192.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_192.jpg,0,0,0,21.14598
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_269.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_269.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_269.jpg,-0.2,0,0,20.90434
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_342.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_342.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_342.jpg,-0.35,0,0,20.25104
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_419.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_419.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_419.jpg,-0.5500001,0,0,19.86577
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_492.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_492.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_492.jpg,-0.7500002,0,0,18.78756
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_567.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_567.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_567.jpg,-0.9500002,0,0,17.73233
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_640.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_640.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_640.jpg,-1,0,0,17.60654
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_713.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_713.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_713.jpg,-1,0,0,17.06238
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_789.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_789.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_789.jpg,-1,0,0,16.44939
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_863.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_863.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_863.jpg,0,0,0,16.18268
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_19_940.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_19_940.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_19_940.jpg,0,0,0,14.97086
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_012.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_012.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_012.jpg,0,0.1158791,0,14.5257
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_089.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_089.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_089.jpg,0,0.3459416,0,14.2436
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_163.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_163.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_163.jpg,0,0.564958,0,13.83744
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_236.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_236.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_236.jpg,0,0.7843648,0,13.73486
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_312.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_312.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_312.jpg,0,1,0,14.45465
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_386.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_386.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_386.jpg,0,1,0,14.77551
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_460.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_460.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_460.jpg,0,1,0,14.95306
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_538.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_538.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_538.jpg,0,1,0,15.51992
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_611.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_611.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_611.jpg,0,1,0,15.92078
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_687.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_687.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_687.jpg,0,1,0,16.2872
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_759.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_759.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_759.jpg,0,1,0,16.74586
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_835.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_835.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_835.jpg,0,1,0,17.07525
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_911.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_911.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_911.jpg,0,1,0,17.49269
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_20_985.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_20_985.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_20_985.jpg,0,1,0,17.9081
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_061.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_061.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_061.jpg,0,1,0,18.12826
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_133.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_133.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_133.jpg,0,1,0,18.67432
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_210.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_210.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_210.jpg,0,1,0,18.89346
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_284.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_284.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_284.jpg,0,1,0,19.23772
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_357.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_357.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_357.jpg,0,1,0,19.63541
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_435.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_435.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_435.jpg,0,1,0,19.71472
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_507.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_507.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_507.jpg,0,1,0,19.54496
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_585.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_585.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_585.jpg,0,1,0,19.74205
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_658.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_658.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_658.jpg,0,1,0,20.04678
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_735.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_735.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_735.jpg,0,1,0,20.36799
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_808.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_808.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_808.jpg,0.2,1,0,20.02966
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_883.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_883.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_883.jpg,0.4,1,0,19.85755
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_21_957.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_21_957.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_21_957.jpg,0.5500001,0.777187,0,20.03396
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_033.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_033.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_033.jpg,0.7500002,0.5482596,0,20.59567
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_106.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_106.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_106.jpg,0.9500002,0.3285217,0,20.75336
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_183.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_183.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_183.jpg,1,0.09871304,0,20.67294
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_260.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_260.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_260.jpg,1,0,0,20.81866
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_339.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_339.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_339.jpg,0,0,0,20.56239
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_416.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_416.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_416.jpg,0,0,0,20.12121
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_498.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_498.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_498.jpg,0,0.1214233,0,19.82061
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_578.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_578.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_578.jpg,0,0.3637252,0,19.88268
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_659.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_659.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_659.jpg,0.1,0.6099601,0,19.89554
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_743.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_743.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_743.jpg,0.35,0.8579616,0,20.15448
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_824.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_824.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_824.jpg,0.5500001,1,0,20.57918
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_910.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_910.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_910.jpg,0.7500002,1,0,20.90324
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_22_996.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_22_996.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_22_996.jpg,0.9500002,1,0,21.03129
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_086.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_086.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_086.jpg,1,1,0,21.50169
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_179.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_179.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_179.jpg,1,1,0,21.97145
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_275.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_275.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_275.jpg,1,1,0,22.2932
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_369.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_369.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_369.jpg,0,1,0,22.68862
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_458.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_458.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_458.jpg,0,0.7300661,0,22.93012
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_552.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_552.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_552.jpg,0,0.4473046,0,22.68104
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_647.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_647.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_647.jpg,0,0.1657173,0,22.38605
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_738.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_738.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_738.jpg,0.2,0,0,21.90893
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_826.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_826.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_826.jpg,0.45,0,0,20.99489
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_49_23_913.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_49_23_913.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_49_23_913.jpg,0,0,0,20.44612
